SITEVISITID,SITE,OBS_YEAR,DATE_,MISSIONID,OCC_SITEID,ANALYSIS_YEAR,ANALYSIS_SCHEME,SEC_NAME,EXCLUDE_FLAG,TRANSECT_PHOTOS,Oceanography,METHOD,REGION,ISLAND,PERM_SITE,CLIMATE_STATION_YN,LATITUDE,LONGITUDE,REEF_ZONE,DEPTH_BIN,CCA,CORAL,EMA,HAL,I,MA,SC,SED,TURF,N,new.N
13017,HAW-03705,2019,7/16/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.838831,-155.98546,Forereef,Deep,6.614785992,20.62256809,4.6692607,0,0,0,0,1.167315175,66.92607004,300,257
13018,HAW-03756,2019,7/16/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.777651,-156.049673,Forereef,Mid,3.521126761,20.42253521,2.816901408,0,0,0.704225352,0,27.81690141,44.71830986,300,284
13019,HAW-03746,2019,7/16/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.763842,-156.051682,Forereef,Mid,1.388888889,12.15277778,2.430555556,0,0,0,0,49.65277778,34.375,300,288
13020,HAW-03768,2019,7/16/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.741137,-156.054655,Forereef,Shallow,7.719298246,4.912280702,12.28070175,0,0,0,0,1.052631579,74.03508772,300,285
13021,HAW-04304,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.673376,-156.034139,Forereef,Deep,1.052631579,0.350877193,2.105263158,0,0,0,0,3.50877193,92.98245614,300,285
13022,HAW-04243,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.607508,-155.983174,Forereef,Mid,4.074074074,27.40740741,2.962962963,0,0,0.740740741,0,33.33333333,31.48148148,300,270
13023,HAW-04287,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.59316,-155.97189,Forereef,Shallow,0,0.680272109,0.340136054,0,0,0,0,14.62585034,84.3537415,300,294
13024,HAW-04280,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.579364,-155.969723,Forereef,Shallow,18.33910035,4.844290657,24.22145329,0,0.346020761,0.346020761,0,0,51.90311419,300,289
13025,HAW-04296,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.641879,-156.013599,Forereef,Deep,4.081632653,0.680272109,5.102040816,0,0,0,0,3.741496599,86.39455782,300,294
13027,HAW-04294,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.561026,-155.967373,Forereef,Mid,15.03759398,45.86466165,6.015037594,0,0,0,0,0,33.08270677,300,266
13028,HAW-04264,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.551252,-155.965955,Forereef,Shallow,19.92619926,11.80811808,12.54612546,0,0,0,0,4.05904059,51.66051661,280,271
13029,HAW-03751,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.677569,-156.035911,Forereef,Mid,0.348432056,2.787456446,2.43902439,0,0,0,0,0,94.42508711,300,287
13030,HAW-03745,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.63297,-155.996419,Forereef,Mid,9.543568465,20.74688797,8.298755187,0,0,0.414937759,0,3.734439834,57.26141079,300,241
13031,HAW-03413,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.608245,-155.985084,Forereef,Deep,5.882352941,52.59515571,1.730103806,0,0,0,0,3.114186851,36.67820069,300,289
13032,HAW-03735,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.585911,-155.973106,Forereef,Mid,5.882352941,18.01470588,5.514705882,0,0,1.102941176,0,3.308823529,66.17647059,290,272
13033,HAW-03725,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.565873,-155.969343,Forereef,Mid,14.91525424,13.55932203,13.22033898,0,0,0,0,4.406779661,53.89830508,300,295
13052,HAW-03730,2019,7/19/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.422209,-155.914273,Forereef,Mid,8.239700375,13.48314607,21.72284644,0,0,0,0,1.123595506,55.43071161,300,267
13053,HAW-03721,2019,7/19/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.484837,-155.949476,Forereef,Shallow,13.30935252,0.71942446,21.58273381,0,0.35971223,0,0,0.35971223,63.66906475,300,278
13054,HAW-03720,2019,7/19/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.498528,-155.950878,Forereef,Mid,11.03448276,4.482758621,20,0,0,0.689655172,0,0.689655172,63.10344828,300,290
13055,HAW-03783,2019,7/19/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.511386,-155.956579,Forereef,Shallow,15.59322034,6.440677966,29.83050847,0,0.338983051,0,0,0.677966102,47.11864407,300,295
13056,HAW-03777,2019,7/19/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.542758,-155.958843,Forereef,Shallow,16.89655172,18.96551724,16.55172414,0,0,0.344827586,0,0,47.24137931,300,290
13057,HAW-03759,2019,7/19/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.209742,-155.900209,Forereef,Mid,6.093189964,12.18637993,20.43010753,0,0,0.358422939,0,6.451612903,54.48028674,300,279
13058,HAW-03401,2019,7/19/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.365212,-155.894947,Forereef,Deep,1.388888889,2.083333333,5.555555556,0,0,0,0,12.84722222,78.125,300,288
13059,HAW-03718,2019,7/19/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.387355,-155.904909,Forereef,Mid,0.680272109,1.360544218,5.782312925,0,0,0,0,19.3877551,72.78911565,300,294
13060,HAW-03727,2019,7/19/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.401905,-155.910872,Forereef,Mid,2.447552448,10.13986014,10.48951049,0,0,0,0,1.398601399,75.52447552,300,286
13061,HAW-03717,2019,7/19/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.538487,-155.959138,Forereef,Mid,16.26297578,11.07266436,21.4532872,0,0,0,0,7.958477509,43.25259516,300,289
13062,HAW-04259,2019,7/19/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.340351,-155.887944,Forereef,Deep,7.575757576,17.8030303,25,0,0.378787879,1.136363636,0,6.060606061,42.04545455,300,264
13063,HAW-04292,2019,7/19/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.391824,-155.908866,Forereef,Mid,13.55311355,13.91941392,32.6007326,0,0,1.098901099,0,0,38.82783883,300,273
13064,HAW-04299,2019,7/19/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.451268,-155.921941,Forereef,Shallow,0.673400673,0.336700337,6.060606061,0,0,0.673400673,0,1.683501684,90.57239057,300,297
13065,LAN-02061,2019,7/20/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,LAN_SOUTH,0,-1,0,CNET,MHI,Lanai,NA,0,20.732881,-156.959309,Forereef,Shallow,2.076124567,0.692041522,3.114186851,0,0,0.346020761,0,16.9550173,76.816609,300,289
13066,LAN-02030,2019,7/20/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,LAN_SOUTH,0,-1,0,CNET,MHI,Lanai,NA,0,20.742341,-156.971825,Forereef,Mid,2.076124567,4.152249135,15.22491349,0,0,0.692041522,0,0,77.85467128,300,289
13067,LAN-02033,2019,7/20/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,LAN_SOUTH,0,-1,0,CNET,MHI,Lanai,NA,0,20.75802,-156.985884,Forereef,Mid,0.673400673,4.04040404,1.683501684,0,0,0,0,4.04040404,89.56228956,300,297
13068,LAN-02016,2019,7/20/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,LAN_SOUTH,0,-1,0,CNET,MHI,Lanai,NA,0,20.79564,-156.991901,Forereef,Deep,2.711864407,15.25423729,2.372881356,0,0,0,0,6.101694915,73.55932203,300,295
13069,LAN-02042,2019,7/20/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,LAN_SOUTH,0,-1,0,CNET,MHI,Lanai,NA,0,20.829877,-156.993631,Forereef,Shallow,9.059233449,18.1184669,5.923344948,0,0,0,0,0,66.8989547,300,287
13070,LAN-01818,2019,7/20/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,LAN_SOUTH,0,-1,0,CNET,MHI,Lanai,NA,0,20.837106,-156.998897,Forereef,Shallow,0.343642612,0,0,0,0,0,0,43.9862543,55.67010309,300,291
13071,LAN-01810,2019,7/20/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,LAN_SOUTH,0,-1,0,CNET,MHI,Lanai,NA,0,20.860202,-157.027821,Forereef,Mid,0,8.24742268,2.405498282,0,0.343642612,0,0,5.154639175,83.84879725,300,291
13072,LAN-01823,2019,7/20/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,LAN_SOUTH,0,-1,0,CNET,MHI,Lanai,NA,0,20.865607,-157.037924,Forereef,Shallow,1.398601399,4.195804196,2.097902098,0,0,0,0,0.699300699,91.60839161,300,286
13073,LAN-01815,2019,7/20/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,LAN_SOUTH,0,-1,0,CNET,MHI,Lanai,NA,0,20.853104,-157.013381,Forereef,Shallow,0.701754386,11.92982456,0.350877193,0,0,0,0,2.456140351,84.56140351,300,285
13074,LAN-01809,2019,7/20/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,LAN_SOUTH,0,-1,0,CNET,MHI,Lanai,NA,0,20.780128,-156.992239,Forereef,Deep,1.030927835,7.216494845,6.872852234,0.343642612,0,0,0,3.092783505,81.44329897,300,291
13075,LAN-01813,2019,7/20/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,LAN_SOUTH,0,-1,0,CNET,MHI,Lanai,NA,0,20.820918,-156.990676,Forereef,Mid,0.701754386,7.719298246,1.754385965,0.701754386,0,0.350877193,0,1.754385965,87.01754386,300,285
13076,LAN-01817,2019,7/20/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,LAN_SOUTH,0,-1,0,CNET,MHI,Lanai,NA,0,20.846649,-157.006896,Forereef,Mid,1.045296167,14.9825784,1.742160279,0.348432056,0,0.348432056,0,1.045296167,80.48780488,300,287
13077,LAN-01811,2019,7/20/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,LAN_SOUTH,0,-1,0,CNET,MHI,Lanai,NA,0,20.883442,-157.057024,Forereef,Shallow,0.34965035,1.748251748,0,0,0,0,0,3.846153846,94.05594406,300,286
13079,LAN-02034,2019,7/20/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,LAN_SOUTH,0,-1,0,CNET,MHI,Lanai,NA,0,20.788189,-156.991844,Forereef,Mid,6.578947368,25.98684211,24.67105263,0,0,0,0,0.986842105,41.77631579,330,304
13080,LAN-02036,2019,7/20/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,LAN_SOUTH,0,-1,0,CNET,MHI,Lanai,NA,0,20.81712,-156.988236,Forereef,Mid,0,1.023890785,0.341296928,0,0,0,0,18.0887372,80.54607509,300,293
13081,LAN-02060,2019,7/20/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,LAN_SOUTH,0,-1,0,CNET,MHI,Lanai,NA,0,20.846865,-157.005594,Forereef,Shallow,1.712328767,7.191780822,9.246575342,0,0,0,0,1.369863014,80.47945205,300,292
13092,OAH-03471,2019,7/21/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,OAH_SOUTH,0,-1,0,CNET,MHI,Oahu,NA,0,21.277308,-157.847269,Forereef,Mid,0.340136054,0.340136054,0.680272109,0,0,0.680272109,0,21.08843537,76.8707483,300,294
13093,OAH-03507,2019,7/21/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,OAH_SOUTH,0,-1,0,CNET,MHI,Oahu,NA,0,21.297019,-157.892229,Forereef,Shallow,0.643086817,0.321543408,0.321543408,0,0.964630225,0,0,15.4340836,82.31511254,320,311
13094,OAH-03475,2019,7/21/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,OAH_SOUTH,0,-1,0,CNET,MHI,Oahu,NA,0,21.292094,-157.889321,Forereef,Mid,0,3.691275168,0,0,0,1.006711409,0,27.51677852,67.7852349,300,298
13095,OAH-03504,2019,7/21/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,OAH_SOUTH,0,-1,0,CNET,MHI,Oahu,NA,0,21.298931,-157.927904,Forereef,Shallow,10.62271062,15.01831502,9.157509158,0,11.72161172,0,2.93040293,0,50.54945055,300,273
13112,KAU-02101,2019,7/24/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,KAU_EAST,0,-1,0,CNET,MHI,Kauai,NA,0,21.875405,-159.523047,Forereef,Deep,12.41610738,0.33557047,7.718120805,0,0,0,0,0.67114094,78.8590604,300,298
13113,KAU-02119,2019,7/24/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,KAU_EAST,0,-1,0,CNET,MHI,Kauai,NA,0,21.888873,-159.572176,Forereef,Mid,3.367003367,6.060606061,1.01010101,0,0,0,0,6.397306397,83.16498316,300,297
13114,KAU-02127,2019,7/24/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,KAU_EAST,0,-1,0,CNET,MHI,Kauai,NA,0,21.934153,-159.662431,Forereef,Mid,0.333333333,6,18,0,0,0.333333333,0,3.333333333,72,300,300
13115,KAU-02105,2019,7/24/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,KAU_EAST,0,-1,0,CNET,MHI,Kauai,NA,0,21.913054,-159.659167,Forereef,Deep,0.675675676,8.783783784,2.702702703,0,0,0,0,1.013513514,86.82432432,300,296
13116,KAU-02115,2019,7/24/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,KAU_EAST,0,-1,0,CNET,MHI,Kauai,NA,0,21.927625,-159.652355,Forereef,Mid,2.341137124,4.682274247,14.3812709,0.334448161,0,1.337792642,0,2.341137124,74.5819398,300,299
13117,KAU-02128,2019,7/24/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,KAU_EAST,0,-1,0,CNET,MHI,Kauai,NA,0,21.953135,-159.705824,Forereef,Mid,0.67114094,2.348993289,15.43624161,0,0,0.67114094,0,11.0738255,69.79865772,300,298
13118,KAU-01890,2019,7/24/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,KAU_EAST,0,-1,0,CNET,MHI,Kauai,NA,0,21.88222,-159.510228,Forereef,Mid,0.675675676,0.675675676,2.027027027,0,0.337837838,0,0,15.87837838,80.40540541,300,296
13119,KAU-01880,2019,7/24/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,KAU_EAST,0,-1,0,CNET,MHI,Kauai,NA,0,21.889572,-159.60907,Forereef,Mid,2.040816327,4.761904762,4.761904762,0,0,0.340136054,0,3.06122449,85.03401361,300,294
13120,KAU-01956,2019,7/24/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,KAU_EAST,0,-1,0,CNET,MHI,Kauai,NA,0,21.908902,-159.626882,Forereef,Shallow,1.016949153,5.084745763,16.61016949,0,0,0.338983051,0,9.152542373,67.79661017,300,295
13121,KAU-01876,2019,7/24/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,KAU_EAST,0,-1,0,CNET,MHI,Kauai,NA,0,21.91372,-159.65952,Forereef,Deep,6.060606061,3.703703704,2.356902357,0,0,0.336700337,0,0.336700337,87.20538721,300,297
13122,KAU-01909,2019,7/24/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,KAU_EAST,0,-1,0,CNET,MHI,Kauai,NA,0,21.95107,-159.696963,Forereef,Deep,0.740740741,1.481481481,5.925925926,0,0,0.740740741,0,0.37037037,90.74074074,300,270
13132,KAU-00022,2019,7/24/2019,SE1902_MHI_LEG3,OCC-KAU-004,2019,RAMP_BASIC,KAU_EAST,0,-1,1,CNET,MHI,Kauai,-1,0,21.876668,-159.525503,UNKNOWN,UNKNOWN,0.666666667,2.666666667,2.333333333,0,0,0,0,2.333333333,92,300,300
13133,HAW-00041,2019,7/15/2019,SE1902_MHI_LEG2,OCC-HAW-002,2019,RAMP_BASIC,HAW_HAMAKUA,0,-1,1,CNET,MHI,Hawaii,0,-1,20.268215,-155.860413,UNKNOWN,UNKNOWN,0.337837838,2.027027027,2.702702703,0,0,0.337837838,0,5.405405405,89.18918919,300,296
13134,HAW-00042,2019,7/15/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_HAMAKUA,0,-1,1,CNET,MHI,Hawaii,-1,0,20.249092,-155.890808,UNKNOWN,UNKNOWN,2.702702703,4.391891892,11.82432432,0,0,0.675675676,0,9.121621622,71.28378378,300,296
13135,HAW-00044,2019,7/13/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_PUNA,0,-1,1,CNET,MHI,Hawaii,-1,0,19.746925,-155.058004,UNKNOWN,UNKNOWN,13.33333333,35.43859649,31.92982456,0,0,0,0,0,19.29824561,300,285
13136,HAW-00045,2019,7/13/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_PUNA,0,-1,1,CNET,MHI,Hawaii,-1,0,19.664691,-154.974722,UNKNOWN,UNKNOWN,3.780068729,5.841924399,13.05841924,0,0,0,0,2.06185567,75.25773196,300,291
13137,HAW-00073,2019,7/12/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,1,CNET,MHI,Hawaii,-1,0,19.88447,-155.913932,UNKNOWN,UNKNOWN,5.395683453,21.58273381,5.395683453,0,0,0.35971223,0,3.237410072,64.02877698,300,278
13138,HAW-00049,2019,7/12/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,1,CNET,MHI,Hawaii,-1,0,19.930896,-155.892087,UNKNOWN,UNKNOWN,1.365187713,5.460750853,11.94539249,0,0,0.341296928,0,4.436860068,76.45051195,300,293
13139,HAW-00043,2019,7/11/2019,SE1902_MHI_LEG2,OCC-HAW-010,2019,RAMP_BASIC,HAW_KONA,0,-1,1,CNET,MHI,Hawaii,0,-1,19.244301,-155.900277,UNKNOWN,UNKNOWN,2.730375427,15.01706485,13.3105802,0,0,0.341296928,0,1.023890785,67.57679181,300,293
13140,NII-01908,2019,7/25/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_EAST,0,-1,0,CNET,MHI,Niihau,NA,0,21.953267,-160.071848,Forereef,Mid,0,3.344481605,0,0,0,0,0,0,96.65551839,300,299
13141,NII-01947,2019,7/25/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_LEHUA,0,-1,0,CNET,MHI,Niihau,NA,0,21.984566,-160.048161,Forereef,Mid,5.442176871,13.26530612,15.6462585,0,0,0,0,0,65.6462585,300,294
13142,NII-01933,2019,7/25/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_LEHUA,0,-1,0,CNET,MHI,Niihau,NA,0,22.024663,-160.091979,Forereef,Deep,0,1.003344482,2.341137124,0,0,0,0,11.0367893,85.6187291,300,299
13143,NII-01944,2019,7/25/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_LEHUA,0,-1,0,CNET,MHI,Niihau,NA,0,22.010291,-160.093858,Forereef,Mid,0,0.694444444,20.13888889,0,0,1.736111111,0,1.041666667,76.38888889,300,288
13144,NII-02504,2019,7/25/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_EAST,0,-1,0,CNET,MHI,Niihau,NA,0,21.930355,-160.069049,Forereef,Deep,1.016949153,0.338983051,3.728813559,0,0,0,0,7.118644068,87.79661017,300,295
13145,NII-02552,2019,7/25/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_LEHUA,0,-1,0,CNET,MHI,Niihau,NA,0,22.003468,-160.065279,Forereef,Mid,4.659498208,8.243727599,11.11111111,0,0,0,0,0.358422939,75.62724014,300,279
13146,NII-02547,2019,7/25/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_LEHUA,0,-1,0,CNET,MHI,Niihau,NA,0,22.013878,-160.099541,Forereef,Mid,2.364864865,3.040540541,9.121621622,0,0,0.337837838,0,0.675675676,84.45945946,300,296
13147,NII-02559,2019,7/25/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_LEHUA,0,-1,0,CNET,MHI,Niihau,NA,0,21.995524,-160.114841,Forereef,Shallow,9.459459459,2.364864865,18.91891892,0,0,1.013513514,0,0,68.24324324,300,296
13148,NII-02594,2019,7/25/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_WEST,0,-1,0,CNET,MHI,Niihau,NA,0,21.970101,-160.1269,Forereef,Mid,1.337792642,0,13.04347826,0,0,0.668896321,0,9.030100334,75.91973244,300,299
13149,NII-01885,2019,7/25/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_EAST,0,-1,0,CNET,MHI,Niihau,NA,0,21.930146,-160.06907,Forereef,Deep,2.333333333,0,3.333333333,0,0,0,0,29.66666667,64.66666667,300,300
13150,NII-01936,2019,7/25/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_LEHUA,0,-1,0,CNET,MHI,Niihau,NA,0,21.992777,-160.049617,Forereef,Mid,1.365187713,2.389078498,17.06484642,0,0,1.365187713,1.023890785,0.341296928,76.45051195,300,293
13151,NII-01945,2019,7/25/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_LEHUA,0,-1,0,CNET,MHI,Niihau,NA,0,22.009173,-160.080699,Forereef,Mid,0,0,2.364864865,0,0,1.013513514,0,5.067567568,91.55405405,300,296
13152,NII-01939,2019,7/25/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_LEHUA,0,-1,0,CNET,MHI,Niihau,NA,0,22.027732,-160.09946,Forereef,Deep,0.344827586,0.689655172,2.75862069,0,0,0,0,6.551724138,89.65517241,300,290
13153,NII-00010,2019,7/25/2019,SE1902_MHI_LEG3,OCC-NII-001,2019,RAMP_BASIC,NII_EAST,0,-1,1,CNET,MHI,Niihau,-1,0,21.941402,-160.070059,UNKNOWN,UNKNOWN,0.346020761,0.692041522,2.076124567,0,0,0,0,1.730103806,95.15570934,300,289
13172,NII-01991,2019,7/26/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_WEST,0,-1,0,CNET,MHI,Niihau,NA,0,21.89752,-160.225977,Forereef,Mid,0,0,0,0,0,0,0,21.47651007,78.52348993,300,298
13173,NII-01997,2019,7/26/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_WEST,0,-1,0,CNET,MHI,Niihau,NA,0,21.92818,-160.183392,Forereef,Shallow,1.694915254,1.355932203,3.050847458,0,0,0,0,4.745762712,89.15254237,300,295
13174,NII-01972,2019,7/26/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_WEST,0,-1,0,CNET,MHI,Niihau,NA,0,21.950853,-160.162351,Forereef,Deep,0.33557047,0,1.342281879,0,0,0.33557047,0,9.731543624,88.25503356,300,298
13175,NII-01981,2019,7/26/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_WEST,0,-1,0,CNET,MHI,Niihau,NA,0,21.958976,-160.144184,Forereef,Mid,1.01010101,0,3.703703704,0,0,0.673400673,0,3.703703704,90.90909091,300,297
13176,NII-01955,2019,7/26/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_LEHUA,0,-1,0,CNET,MHI,Niihau,NA,0,21.98847,-160.112336,Forereef,Shallow,2.447552448,0.34965035,12.23776224,0,0,0.699300699,0,1.048951049,83.21678322,300,286
13177,NII-02572,2019,7/26/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_WEST,0,-1,0,CNET,MHI,Niihau,NA,0,21.842666,-160.251839,Forereef,Deep,0,0.341296928,3.412969283,0,0,0.341296928,0,2.389078498,93.51535836,300,293
13178,NII-02584,2019,7/26/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_WEST,0,-1,0,CNET,MHI,Niihau,NA,0,21.884451,-160.236959,Forereef,Mid,0,0.33557047,3.691275168,0,0,0,0,6.040268456,89.93288591,300,298
13179,NII-02583,2019,7/26/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_WEST,0,-1,0,CNET,MHI,Niihau,NA,0,21.915757,-160.205899,Forereef,Mid,2.006688963,0,0.668896321,0,0,45.15050167,0,5.685618729,46.48829431,300,299
13180,NII-02580,2019,7/26/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_WEST,0,-1,0,CNET,MHI,Niihau,NA,0,21.951717,-160.137183,Forereef,Mid,1.030927835,0.343642612,2.405498282,0,0.687285223,0,0,5.154639175,90.37800687,300,291
13181,NII-01897,2019,7/26/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_EAST,0,-1,0,CNET,MHI,Niihau,NA,0,21.79861,-160.193356,Forereef,Deep,0.673400673,1.683501684,0.336700337,0,0,0,0,1.683501684,95.62289562,300,297
13182,NII-01987,2019,7/26/2019,SE1902_MHI_LEG3,NA,2019,RAMP_BASIC,NII_WEST,0,-1,0,CNET,MHI,Niihau,NA,0,21.781435,-160.21526,Forereef,Mid,0.680272109,3.401360544,2.721088435,0,0,0,0,3.401360544,89.79591837,300,294
