SITEVISITID,SITE,OBS_YEAR,DATE_,MISSIONID,OCC_SITEID,ANALYSIS_YEAR,ANALYSIS_SCHEME,SEC_NAME,EXCLUDE_FLAG,TRANSECT_PHOTOS,Oceanography,METHOD,REGION,ISLAND,PERM_SITE,CLIMATE_STATION_YN,LATITUDE,LONGITUDE,REEF_ZONE,DEPTH_BIN,ACAS,ACBR,ACPH,ACTA,AMSP,ASPP,ASSP,AVSP,CAUL,CHLS,COSP,CYPS,DICO,DICT,ECHL,ECHP,FASP,FAVS,GALI,GALS,GASP,GOAL,GONS,HALI,HYSP,ISSP,LEPT,LESP,LOBO,LOSY,MICR,MOEN,MONE,NEOM,PADI,PAVS,PESP,PLLE,POCS,POMA,PONM,PSSP,STYS,TURS,AMNE,ANTI,ASTS,BGMA,BI,BR,BRMA,BRY,CCAH,CCAR,CMOR,COL,DISP,EMA,ENC,EUSP,FINE,FOL,FREE,FUSP,GC,GRMA,HARD,HCOE,HYCO,LOBS,LPHY,MASS,MESP,MISP,MOBR,MOFO,MONS,OCTO,OUSP,PACS,PAEN,PAFO,PAMA,PHSP,PLER,PLSP,POBR,POEN,POFO,RDMA,RUB,SAND,SG,SP,SYSP,TUN,TURFH,TURFR,UI,UPMA,USC,ZO,HAL,NS,TAB,N,new.N
12976,HAW-03804,2019,7/14/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_PUNA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.506029,-154.808004,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347222222,0,0,0,0,0,0,0,9.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.06944444,0,0,0,0,9.722222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.09722222,1.736111111,0,0,0,0,0,0,0,300,288
12977,HAW-03843,2019,7/14/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_PUNA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.534812,-154.83159,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.736111111,0,0,0,0,9.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347222222,0.347222222,2.083333333,0,0,0,0,84.375,1.388888889,0,0.347222222,0,0,0,0,0,300,288
12978,HAW-03820,2019,7/14/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_PUNA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.567278,-154.89433,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.693602694,0,0,0,0,1.683501684,0,2.02020202,4.713804714,0,0,0,0,0,0,0,0,0,0,0,0,4.713804714,0,0,0,0,6.734006734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.356902357,0,0,0,5.050505051,0,0.336700337,0,0,69.02356902,0.673400673,0,0,0,0,0,0,0,300,297
12979,HAW-03800,2019,7/14/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_PUNA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.533798,-154.821628,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.033898305,0,0,0,0,1.694915254,0,2.372881356,1.355932203,0,0,0,0,0,0,0,0.677966102,0,0,0,0,4.406779661,0,0,0,0,7.118644068,0,0,0,0,0,0,0,0,0.677966102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.355932203,0,0,0,0,0,0,0,0,76.61016949,1.355932203,0,0,0,0.338983051,0,0,0,300,295
12992,HAW-03346,2019,7/15/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_HAMAKUA,0,-1,0,CNET,MHI,Hawaii,NA,0,20.181251,-155.677939,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33557047,0,0.67114094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.697986577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33557047,0,0,0,8.053691275,0,0,0,0,82.88590604,2.684563758,0,0.33557047,0,0,0,0,0,300,298
12993,HAW-03371,2019,7/15/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_HAMAKUA,0,-1,0,CNET,MHI,Hawaii,NA,0,20.217855,-155.730055,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0.666666667,0,2.666666667,0.666666667,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,0,0,0,7,0,0,0,0,80.33333333,0.333333333,0,0,0,0,0,0,0,300,300
12994,HAW-03387,2019,7/15/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_HAMAKUA,0,-1,0,CNET,MHI,Hawaii,NA,0,20.24141,-155.764613,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.067615658,0,3.558718861,0.355871886,0,0,0,0,0,0,0,0,0,0,0,0,2.846975089,0,0,0,0,5.338078292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355871886,0,0,0,0.355871886,0,0,0,0,83.27402135,1.423487544,0,1.423487544,0,0,0,0,0,300,281
12995,HAW-03363,2019,7/15/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_HAMAKUA,0,-1,0,CNET,MHI,Hawaii,NA,0,20.246613,-155.777357,Forereef,Mid,0,0,0,0,0,2.054794521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02739726,0,0,0.684931507,0,0,0,0,0,0,0,0.342465753,0,0,0,0,1.02739726,0.342465753,0,0,0,3.082191781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.64383562,0,0,0,0,79.79452055,0,0,0,0,0,0,0,0,300,292
12996,HAW-04222,2019,7/15/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_HAMAKUA,0,-1,0,CNET,MHI,Hawaii,NA,0,20.192699,-155.700986,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677966102,0,0,0,0,0.677966102,0,0,1.694915254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.084745763,0,0,0,0,89.49152542,2.033898305,0,0.338983051,0,0,0,0,0,300,295
12997,HAW-04219,2019,7/15/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_HAMAKUA,0,-1,0,CNET,MHI,Hawaii,NA,0,20.196579,-155.713916,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692041522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346020761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038062284,0,0,0,4.152249135,0,0,0,0,93.07958478,0.692041522,0,0,0,0,0,0,0,300,289
12998,HAW-04234,2019,7/15/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_HAMAKUA,0,-1,0,CNET,MHI,Hawaii,NA,0,20.201779,-155.724604,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354609929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354609929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.063829787,0,0,0.354609929,34.75177305,0,0,0,0,60.63829787,2.482269504,0,0,0,0,0,0,0,300,282
12999,HAW-04203,2019,7/15/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_HAMAKUA,0,-1,0,CNET,MHI,Hawaii,NA,0,20.246042,-155.783357,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.689189189,0,0.675675676,0.337837838,0,0,0,0,0,0,0,0.337837838,0,0,0,0,1.351351351,0,0,0,0,2.027027027,0.337837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675675676,0,0,0,0,0,0,0,0,89.18918919,3.040540541,0,0.337837838,0,0,0,0,0,300,296
13000,HAW-03359,2019,7/15/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_HAMAKUA,0,-1,0,CNET,MHI,Hawaii,NA,0,20.165665,-155.648421,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.673758865,0,3.546099291,1.773049645,0,0,0,0,0,0,0,0,0,0,0,0,0.709219858,0,0,0,0,7.446808511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709219858,0,0,0.354609929,2.127659574,0,0,0,0,76.24113475,1.063829787,0,0.354609929,0,0,0,0,0,290,282
13001,HAW-03357,2019,7/15/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_HAMAKUA,0,-1,0,CNET,MHI,Hawaii,NA,0,20.185372,-155.693117,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687285223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.092783505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374570447,0,26.11683849,0,0,0,0,68.38487973,0.343642612,0,0,0,0,0,0,0,300,291
13002,HAW-03350,2019,7/15/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_HAMAKUA,0,-1,0,CNET,MHI,Hawaii,NA,0,20.22848,-155.738199,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12371134,1.030927835,0,0,0,0,0,0,0,0.343642612,0,0,0,0,0.343642612,0,0,0,0,0.343642612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12371134,0,0,0,1.374570447,0,0,0,0,86.94158076,1.374570447,0,0,0,0,0,0,0,300,291
13003,HAW-03366,2019,7/15/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_HAMAKUA,0,-1,0,CNET,MHI,Hawaii,NA,0,20.252542,-155.800695,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.564102564,0,0,0,0,0,0,0,0,0,0,0.732600733,0,0,0,0,17.58241758,0,0,0,0,8.058608059,0,0,0,0,0,0,0,0,9.523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.53846154,0,0,0,0,0,0,0,0,300,273
13004,HAW-03375,2019,7/15/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_HAMAKUA,0,-1,0,CNET,MHI,Hawaii,NA,0,20.260587,-155.821472,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358422939,0,0,0,0,0,0,5.734767025,2.150537634,0,0,0,0,0,0,0,0,0,0,0,0,1.792114695,0,0,0,0,1.792114695,0.358422939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.792114695,0,0,0,1.075268817,0,0,0,0,84.58781362,0.358422939,0,0,0,0,0,0,0,300,279
13008,HAW-03771,2019,7/16/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.828644,-155.99838,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.034482759,0,0,0,0,0,0,0,0,0,0.344827586,0,0,2.068965517,0,0,0,0,0,0,0,0,0,0,0,0,4.137931034,0,0,0,0,1.724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344827586,0.344827586,0,0,3.103448276,0,0.344827586,0,0,85.17241379,1.379310345,0,0,0,0,0,0,0,300,290
13009,HAW-03749,2019,7/16/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.806631,-156.015699,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.873239437,0,0,13.73239437,0,0,0,0,0,0,0,0,0,0,0,0,12.32394366,0,0,0,0,5.985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.929577465,0.704225352,2.816901408,0,0,6.690140845,0,0,0,0,47.18309859,1.76056338,0,0,0,0,0,0,0,300,284
13010,HAW-03750,2019,7/16/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.797235,-156.029654,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364963504,0,0,0,0,11.67883212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364963504,0,0,0,13.86861314,0,0,0,0,72.99270073,0.729927007,0,0,0,0,0,0,0,280,274
13011,HAW-03734,2019,7/16/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.788396,-156.048212,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0,0,0,0,1.785714286,0,0,13.21428571,0,0,0,0,0,0,0,0.357142857,0,0,0,0,15,0,0,0,0,3.571428571,0,0,0,0,0,0,0,0,1.785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857,0,0,0,0,0,0,3.571428571,0.357142857,0,0,1.428571429,0,0.357142857,0,0,57.14285714,0.357142857,0,0,0,0,0,0,0,300,280
13012,HAW-04254,2019,7/16/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.850164,-155.972788,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72519084,0,0,16.03053435,0,0,0,0,0,0,0,3.435114504,0,0,0,0,8.778625954,0,0,0,0,5.34351145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.541984733,0.763358779,0.763358779,0,0,0.763358779,0,0,0,0,44.27480916,4.198473282,0,0.381679389,0,0,0,0,0,300,262
13013,HAW-04240,2019,7/16/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.828205,-156.001287,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.513888889,0,0,0,0,0,0,0,3.125,0,0,0,0,13.88888889,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0.347222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777777778,0,0,0,0,0,0,0,0,67.01388889,0,0,0,0,0,0,0,0,300,288
13014,HAW-04241,2019,7/16/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.798083,-156.021233,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354609929,0,0,0,0,0,0,0,24.82269504,0,0,0,0,0,0,0,0,0,0,0,0,3.546099291,0,0,0,0,3.90070922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418439716,0.709219858,0,0,7.092198582,0,0,0,0,57.80141844,0.354609929,0,0,0,0,0,0,0,300,282
13015,HAW-04260,2019,7/16/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.78536,-156.042101,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928,0,0,0,0,0,0,0,0.341296928,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928,0,0,0,0,2.389078498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928,0,0,0,0.341296928,0,0,0,0,94.88054608,1.023890785,0,0,0,0,0,0,0,300,293
13016,HAW-03748,2019,7/16/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.853493,-155.959848,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.252252252,0,0,45.4954955,0,0,0,0,0,0,0,0,0,0,0,0,4.504504505,0,0,0,0,4.954954955,0,0,0,0,0,0,0,0,0.45045045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.801801802,2.252252252,1.351351351,0,0,0,0,0,0,0,36.93693694,0,0,0,0,0,0,0,0,250,222
13017,HAW-03705,2019,7/16/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.838831,-155.98546,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778210117,0,0,0,0,0,0,0,6.225680934,0,0,0,0,0,0,0,0,0,0,0,0,5.836575875,0.778210117,0,0,0,4.6692607,0,0,0,0,0,0,0,0,1.167315175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.338521401,1.945525292,2.33463035,0,0,1.167315175,0,0,0,0,55.64202335,10.11673152,0,0,0,0,0,0,0,300,257
13018,HAW-03756,2019,7/16/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.777651,-156.049673,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704225352,0,0,5.281690141,0,0,0,0,0,0,0,0.704225352,0,0,0,0,3.521126761,0,0,0,0,2.112676056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.67605634,1.76056338,0.704225352,0,0,27.81690141,0,0,0,0,42.95774648,1.76056338,0,0,0,0,0,0,0,300,284
13019,HAW-03746,2019,7/16/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.763842,-156.051682,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347222222,0,0,9.027777778,0,0,0,0,0,0,0,0,0,0,0,0,1.388888889,0,0,0,0,2.083333333,0,0,0,0,0,0,0,0,0.694444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.388888889,1.388888889,0.347222222,0,0,49.65277778,0,0,0,0,32.63888889,1.041666667,0,0,0,0,0,0,0,300,288
13020,HAW-03768,2019,7/16/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.741137,-156.054655,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50877193,0,0,2.456140351,0,0,0,0,0,0,0,0,0,0,0,0,7.719298246,0,0,0,0,8.771929825,0,0,0,0,0,0,0,0,0.350877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.105263158,0.350877193,0,0,1.052631579,0,0,0,0,73.68421053,0,0,0,0,0,0,0,0,300,285
13021,HAW-04304,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.673376,-156.034139,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350877193,0.701754386,0,0,0,1.403508772,0,0,2.105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350877193,0,0,0,1.403508772,0,0,0,0,47.36842105,45.61403509,0,0,0,0,0,0,0,300,285
13022,HAW-04243,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.607508,-155.983174,Forereef,Mid,0,0,0,0,0,0.37037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37037037,0,0,0,0,0.37037037,0,0,13.7037037,0,0,0,0,0,0,0,0.37037037,0,0,0,0,4.074074074,0,0,0,0,2.592592593,0,0,0,0,0,0,0,0,0.37037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.74074074,0.37037037,2.222222222,0,0,33.33333333,0,0,0,0,30.74074074,0.37037037,0,0,0,0,0,0,0,300,270
13023,HAW-04287,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.59316,-155.97189,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680272109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340136054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.62585034,0,0,0,0,83.67346939,0.680272109,0,0,0,0,0,0,0,300,294
13024,HAW-04280,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.579364,-155.969723,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346020761,0,0,0,0,0.692041522,0,0,1.730103806,0,0,0,0,0,0,0,0,0,0,0,0,18.33910035,0,0,0,0,23.52941176,0,0,0,0,0,0,0,0,1.038062284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76816609,0,0,0,0,0,0,0,0.346020761,50.8650519,0,0,0.346020761,0,0,0,0,0,300,289
13025,HAW-04296,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.641879,-156.013599,Forereef,Deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.040816327,0,0,0.340136054,0,0,0,0,0,0,0,0,0,0,0,0,2.040816327,2.040816327,0,0,0,3.06122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340136054,0,0,0,0,3.741496599,0,0,0,0,64.96598639,21.42857143,0,0,0,0,0,0,0,300,294
13027,HAW-04294,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.561026,-155.967373,Forereef,Mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37593985,0,0,2.631578947,0,0,0,0,1.503759398,0,0,1.503759398,0,0,0,0,0,0,0,0,0,0,0,0,13.90977444,1.127819549,0,0,0,4.135338346,0.751879699,0,0,0,0,0,0,0,1.503759398,0,0,0,0,0,0,0,0,0.751879699,0,0,0,0,9.77443609,0,0,0,0,0,23.68421053,1.879699248,4.887218045,0,0,0,0,0,0,0,25.56390977,6.015037594,0,0,0,0,0,0,0,300,266
13028,HAW-04264,2019,7/17/2019,SE1902_MHI_LEG2,NA,2019,RAMP_BASIC,HAW_KONA,0,-1,0,CNET,MHI,Hawaii,NA,0,19.551252,-155.965955,Forereef,Shallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36900369,0,0,0,0,5.535055351,0,0,9.225092251,0,0,0,0,0,0,0,0,0,0,0,0,19.92619926,0,0,0,0,7.011070111,0,0,0,0,0,0,0,0,0.36900369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84501845,0.36900369,0,0,4.05904059,0,0,0,0,51.29151292,0,0,0,0,0,0,0,0,280,271
